"Trey Edmunds, NO",@Mia,5th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 9:30,,,,,,,,,,,,,
"Austin Ekeler, LAC",Phi,6th,3,0,0,0,3,24,0,0,0,1.8,3000,0.6,Sun 4:05,,,,,,,,,,,,,
"Tyler Ervin, Hou",Ten,14th,3,4,12,0,8,38,0,0,0,4.3,3000,1.44,Sun 1:00,,,,,,,,,,,,,
"David Fluellen, Ten",@Hou,10th,3,3,18,0,0,0,0,0,0,0.6,3000,0.2,Sun 1:00,,,,,,,,,,,,,
"Jalston Fowler, Ten",@Hou,10th,3,1,3,1,0,0,0,0,0,2.1,3000,0.7,Sun 1:00,,,,,,,,,,,,,
"Wayne Gallman, NYG",@TB,21st,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Tion Green, Det",@Min,1st,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"C.J. Ham, Min",Det,25th,3,1,1,1,1,12,0,0,0,2.8,3000,0.92,Sun 1:00,,,,,,,,,,,,,
"Brian Hill, Atl",Buf,2nd,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Akeem Hunt, KC",Was,13th,2,0,0,0,0,0,0,0,0,0,3000,0,Mon 8:30,,,,,,,,,,,,,
"Andy Janovich, Den",Oak,20th,3,1,2,0,0,0,0,0,0,0.1,3000,0.02,Sun 4:25,,,,,,,,,,,,,
"Matt Jones, Ind",@Sea,23rd,1,1,3,0,0,0,0,0,0,0.3,3000,0.1,Sun 8:30,,,,,,,,,,,,,
"Taiwan Jones, Buf",@Atl,29th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Kyle Juszczyk, SF",@Ari,4th,3,1,0,0,3,51,0,0,0,2.7,3000,0.9,Sun 4:05,,,,,,,,,,,,,
"T.J. Logan, Ari",SF,27th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Tre Madden, Sea",Ind,18th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 8:30,,,,,,,,,,,,,
"J.D. McKissic, Sea",Ind,18th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 8:30,,,,,,,,,,,,,
"Taquan Mizzell, Chi",@GB,22nd,--,--,--,--,--,--,--,--,--,0,3000,0,Thu 8:25,,,,,,,,,,,,,
"Raheem Mostert, SF",@Ari,4th,3,4,11,0,0,0,0,1,1,0,3000,0.01,Sun 4:05,,,,,,,,,,,,,
"Roosevelt Nix, Pit",@Bal,16th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Jamize Olawale, Oak",@Den,3rd,1,0,0,0,0,0,0,0,0,0,3000,0,Sun 4:25,,,,,,,,,,,,,
"Elijhaa Penny, Ari",SF,27th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Senorise Perry, Mia",NO,32nd,2,0,0,0,0,0,0,0,0,0,3000,0,Sun 9:30,,,,,,,,,,,,,
"Jay Prosch, Hou",Ten,14th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Aaron Ripkowski, GB",Chi,11th,3,0,0,0,1,2,0,0,0,0.4,3000,0.13,Thu 8:25,,,,,,,,,,,,,
"Anthony Sherman, KC",Was,13th,3,0,0,0,1,11,0,0,0,0.7,3000,0.23,Mon 8:30,,,,,,,,,,,,,
"Keith Smith, Dal",LA,30th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Shane Smith, NYG",@TB,21st,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Jordan Todman, Hou",Ten,14th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Dan Vitale, Cle",Cin,9th,3,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Terron Ward, Atl",Buf,2nd,2,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Terrell Watson, Pit",@Bal,16th,3,2,4,0,0,0,0,0,0,0.1,3000,0.04,Sun 1:00,,,,,,,,,,,,,
"Derek Watt, LAC",Phi,6th,3,1,0,0,0,0,0,0,0,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Fozzy Whittaker, Car",@NE,31st,3,3,13,0,0,0,0,0,0,0.4,3000,0.14,Sun 1:00,,,,,,,,,,,,,
"George Winn, Ind",@Sea,23rd,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 8:30,,,,,,,,,,,,,
